uvPair,elevation change 
"(540508780, 540508764)",0.5
"(540508764, 540508780)",-0.5
"(540508764, 536282483)",2.6000000000000227
"(536282483, 540508764)",-2.6000000000000227
"(536282483, 567258489)",1.6999999999999886
"(567258489, 536282483)",-1.6999999999999886
"(567258489, 567258471)",-12.600000000000026
"(567258471, 567258489)",12.600000000000026
"(567258471, 558552619)",9.199999999999989
"(558552619, 567258471)",-9.199999999999989
"(558552619, 558552645)",-4.199999999999989
"(558552645, 558552619)",4.199999999999989
"(558552645, 558552658)",-4.5
"(558552658, 558552645)",4.5
"(558552658, 557604828)",-1.9000000000000343
"(557604828, 558552658)",1.9000000000000343
"(557604828, 772986817)",-2.300000000000012
"(772986817, 557604828)",2.300000000000012
"(772986817, 1989727153)",1.5
"(1989727153, 772986817)",-1.5
"(1989727153, 580342550)",-1.9000000000000343
"(580342550, 1989727153)",1.9000000000000343
"(580342550, 580342616)",4.199999999999989
"(580342616, 580342550)",-4.199999999999989
"(580342616, 581229166)",-6.899999999999977
"(581229166, 580342616)",6.899999999999977
"(581229166, 581479645)",-2.099999999999966
"(581479645, 581229166)",2.099999999999966
"(581479645, 581479812)",-0.8999999999999773
"(581479812, 581479645)",0.8999999999999773
"(581479812, 245823985)",-0.20000000000004547
"(245823985, 581479812)",0.20000000000004547
"(245823985, 594148608)",-2.300000000000012
"(594148608, 245823985)",2.300000000000012
"(594148608, 245812829)",-3.1000000000000227
"(245812829, 594148608)",3.1000000000000227
"(245812829, 595433965)",0.0
"(595433965, 245812829)",-0.0
"(595433965, 595838448)",-6.099999999999994
"(595838448, 595433965)",6.099999999999994
"(595838448, 595840665)",2.9000000000000057
"(595840665, 595838448)",-2.9000000000000057
"(595840665, 595959756)",6.5
"(595959756, 595840665)",-6.5
"(595959756, 595898768)",4.900000000000034
"(595898768, 595959756)",-4.900000000000034
"(187849774, 814329244)",0.0
"(814329244, 187849774)",-0.0
"(814329244, 187847575)",-4.300000000000011
"(187847575, 814329244)",4.300000000000011
"(187847575, 6778495812)",-1.099999999999966
"(6778495812, 187847575)",1.099999999999966
"(6778495812, 187848974)",6.2999999999999545
"(187848974, 6778495812)",-6.2999999999999545
"(187848974, 187881369)",-12.199999999999989
"(187881369, 187848974)",12.199999999999989
"(187881369, 5900644196)",6.800000000000012
"(5900644196, 187881369)",-6.800000000000012
"(5900644196, 5900644089)",0.10000000000002274
"(5900644089, 5900644196)",-0.10000000000002274
"(5900644089, 187850413)",5.2999999999999545
"(187850413, 5900644089)",-5.2999999999999545
"(187850413, 187850889)",5.400000000000035
"(187850889, 187850413)",-5.400000000000035
"(187850889, 187845719)",9.599999999999966
"(187845719, 187850889)",-9.599999999999966
"(187845719, 186253093)",-28.0
"(186253093, 187845719)",28.0
"(186253093, 186311580)",29.0
"(186311580, 186253093)",-29.0
"(186311580, 186311588)",-16.0
"(186311588, 186311580)",16.0
"(186311588, 186311604)",15.0
"(186311604, 186311588)",-15.0
"(186311604, 186307423)",-16.599999999999966
"(186307423, 186311604)",16.599999999999966
"(186307423, 186244640)",3.899999999999977
"(186244640, 186307423)",-3.899999999999977
"(186244640, 260700102)",2.6999999999999886
"(260700102, 186244640)",-2.6999999999999886
"(260700102, 186240495)",-9.799999999999956
"(186240495, 260700102)",9.799999999999956
"(186240495, 186232714)",30.0
"(186232714, 186240495)",-30.0
"(186232714, 186231861)",-21.600000000000023
"(186231861, 186232714)",21.600000000000023
"(186231861, 247071893)",-7.800000000000012
"(247071893, 186231861)",7.800000000000012
"(247071893, 247070996)",-16.099999999999966
"(247070996, 247071893)",16.099999999999966
"(247070996, 247809873)",-13.800000000000011
"(247809873, 247070996)",13.800000000000011
"(247809873, 247809957)",8.699999999999989
"(247809957, 247809873)",-8.699999999999989
"(247809957, 536674174)",15.600000000000026
"(536674174, 247809957)",-15.600000000000026
"(536674174, 536674212)",-6.0
"(536674212, 536674174)",6.0
"(536674212, 536662775)",11.399999999999974
"(536662775, 536674212)",-11.399999999999974
"(536662775, 246010141)",-3.1000000000000227
"(246010141, 536662775)",3.1000000000000227
"(246010141, 260543315)",-4.699999999999988
"(260543315, 246010141)",4.699999999999988
"(260543315, 34509951)",12.400000000000036
"(34509951, 260543315)",-12.400000000000036
"(34509951, 7201320292)",-7.0
"(7201320292, 34509951)",7.0
"(7201320292, 592321651)",6.599999999999965
"(592321651, 7201320292)",-6.599999999999965
"(592321651, 2743051284)",6.199999999999988
"(2743051284, 592321651)",-6.199999999999988
"(4882251847, 33842764)",-6.599999999999965
"(33842764, 4882251847)",6.599999999999965
"(33842764, 4882251853)",-15.800000000000011
"(4882251853, 33842764)",15.800000000000011
"(33842764, 33379990)",-0.10000000000002274
"(33379990, 33842764)",0.10000000000002274
"(592321651, 592321673)",-0.8000000000000114
"(592321673, 592321651)",0.8000000000000114
"(592321673, 7847226025)",-1.1999999999999886
"(7847226025, 592321673)",1.1999999999999886
"(7847226025, 246010082)",2.1999999999999886
"(246010082, 7847226025)",-2.1999999999999886
"(246010082, 246010077)",-3.5
"(246010077, 246010082)",3.5
"(246010077, 536653545)",0.8999999999999773
"(536653545, 246010077)",-0.8999999999999773
"(536653545, 1365567314)",5.599999999999965
"(1365567314, 536653545)",-5.599999999999965
"(230894727, 2128437458)",1.7999999999999543
"(2128437458, 230894727)",-1.7999999999999543
"(187852547, 187852546)",1.9000000000000343
"(187852546, 187852547)",-1.9000000000000343
"(187852546, 1492904269)",-2.0
"(1492904269, 187852546)",2.0
"(1492904269, 187888224)",-2.300000000000012
"(187888224, 1492904269)",2.300000000000012
"(187888224, 187888219)",-6.800000000000012
"(187888219, 187888224)",6.800000000000012
"(187888219, 187888217)",-5.699999999999988
"(187888217, 187888219)",5.699999999999988
"(187888217, 187888213)",0.30000000000001137
"(187888213, 187888217)",-0.30000000000001137
"(187888213, 187905234)",2.1999999999999886
"(187905234, 187888213)",-2.1999999999999886
"(187905234, 187898793)",-5.600000000000024
"(187898793, 187905234)",5.600000000000024
"(1829053366, 187943832)",0.30000000000001137
"(187943832, 1829053366)",-0.30000000000001137
"(635540128, 635540131)",0.5
"(635540131, 635540128)",-0.5
"(1528953668, 187904615)",0.20000000000004547
"(187904615, 1528953668)",-0.20000000000004547
"(3223982078, 186426732)",6.199999999999988
"(186426732, 3223982078)",-6.199999999999988
"(534391350, 611476462)",1.1999999999999886
"(611476462, 534391350)",-1.1999999999999886
"(534391356, 1094370087)",0.4000000000000341
"(1094370087, 534391356)",-0.4000000000000341
"(499282286, 499249202)",-4.7000000000000455
"(499249202, 499282286)",4.7000000000000455
"(802890173, 802762271)",-0.3999999999999773
"(802762271, 802890173)",0.3999999999999773
"(772290347, 773149184)",8.199999999999989
"(773149184, 772290347)",-8.199999999999989
"(773149184, 500883938)",14.400000000000036
"(500883938, 773149184)",-14.400000000000036
"(500883938, 500883958)",-16.5
"(500883958, 500883938)",16.5
"(500883958, 500883991)",13.099999999999964
"(500883991, 500883958)",-13.099999999999964
"(500883958, 500884117)",-11.300000000000011
"(500884117, 500883958)",11.300000000000011
"(500884117, 500884096)",-2.1999999999999886
"(500884096, 500884117)",2.1999999999999886
"(500884096, 33378213)",1.1000000000000227
"(33378213, 500884096)",-1.1000000000000227
"(33378213, 33376335)",0.6999999999999886
"(33376335, 33378213)",-0.6999999999999886
"(33376335, 34174697)",-10.0
"(34174697, 33376335)",10.0
"(34174697, 34391883)",3.7999999999999545
"(34391883, 34174697)",-3.7999999999999545
"(500883938, 500883991)",8.5
"(500883991, 500883938)",-8.5
"(33376335, 500884096)",-1.9000000000000343
"(500884096, 33376335)",1.9000000000000343
"(500884096, 500884074)",-5.399999999999976
"(500884074, 500884096)",5.399999999999976
"(597473524, 3869687570)",7.899999999999977
"(3869687570, 597473524)",-7.899999999999977
"(3869687570, 4443027952)",0.19999999999998866
"(4443027952, 3869687570)",-0.19999999999998866
"(4443027952, 4443027951)",0.5
"(4443027951, 4443027952)",-0.5
"(4443027951, 232347280)",0.8000000000000114
"(232347280, 4443027951)",-0.8000000000000114
"(232347280, 4443027959)",1.3000000000000114
"(4443027959, 232347280)",-1.3000000000000114
"(4443027959, 4443027986)",15.5
"(4443027986, 4443027959)",-15.5
"(4443027986, 4443028095)",6.699999999999988
"(4443028095, 4443027986)",-6.699999999999988
"(4443028099, 3869687574)",-10.900000000000034
"(3869687574, 4443028099)",10.900000000000034
"(3869687574, 232375312)",3.2999999999999545
"(232375312, 3869687574)",-3.2999999999999545
"(232375312, 232375331)",-14.5
"(232375331, 232375312)",14.5
"(232375331, 232375338)",4.600000000000024
"(232375338, 232375331)",-4.600000000000024
"(232375338, 232426904)",-10.300000000000011
"(232426904, 232375338)",10.300000000000011
"(232426904, 1974517303)",-8.0
"(1974517303, 232426904)",8.0
"(232426908, 232411674)",0.8000000000000114
"(232411674, 232426908)",-0.8000000000000114
"(3869687574, 4443028098)",1.3999999999999773
"(4443028098, 3869687574)",-1.3999999999999773
"(3869687571, 597473434)",12.899999999999974
"(597473434, 3869687571)",-12.899999999999974
"(961117649, 961117695)",-26.599999999999994
"(961117695, 961117649)",26.599999999999994
"(961117695, 6779270756)",-15.900000000000004
"(6779270756, 961117695)",15.900000000000004
"(6779270756, 6779287645)",5.0
"(6779287645, 6779270756)",-5.0
"(6779287645, 6779287683)",3.5999999999999943
"(6779287683, 6779287645)",-3.5999999999999943
"(6779287683, 6779994214)",0.30000000000001137
"(6779994214, 6779287683)",-0.30000000000001137
"(6779994214, 6779289821)",11.400000000000004
"(6779289821, 6779994214)",-11.400000000000004
"(6779289821, 187846360)",27.599999999999966
"(187846360, 6779289821)",-27.599999999999966
"(187846360, 187846390)",-7.0
"(187846390, 187846360)",7.0
"(187846390, 187849598)",0.7000000000000455
"(187849598, 187846390)",-0.7000000000000455
"(187849598, 187849605)",7.799999999999954
"(187849605, 187849598)",-7.799999999999954
"(187849605, 187847921)",-15.699999999999989
"(187847921, 187849605)",15.699999999999989
"(187847921, 187853527)",8.400000000000034
"(187853527, 187847921)",-8.400000000000034
"(187853527, 187853933)",1.3999999999999773
"(187853933, 187853527)",-1.3999999999999773
"(6781138365, 187852533)",1.3000000000000114
"(187852533, 6781138365)",-1.3000000000000114
"(187852533, 187852488)",7.300000000000012
"(187852488, 187852533)",-7.300000000000012
"(187852488, 187881901)",7.599999999999965
"(187881901, 187852488)",-7.599999999999965
"(187881901, 1344105477)",9.100000000000025
"(1344105477, 187881901)",-9.100000000000025
"(1344105477, 793874123)",1.6999999999999886
"(793874123, 1344105477)",-1.6999999999999886
"(793874123, 793874182)",-7.100000000000023
"(793874182, 793874123)",7.100000000000023
"(793874182, 6568228987)",-2.099999999999966
"(6568228987, 793874182)",2.099999999999966
"(6568228987, 187849934)",3.300000000000012
"(187849934, 6568228987)",-3.300000000000012
"(187849934, 187850012)",12.5
"(187850012, 187849934)",-12.5
"(187850012, 187850137)",-8.700000000000045
"(187850137, 187850012)",8.700000000000045
"(187850137, 187848362)",-14.399999999999974
"(187848362, 187850137)",14.399999999999974
"(187848362, 1832169494)",-4.800000000000012
"(1832169494, 187848362)",4.800000000000012
"(1832169494, 1696971630)",14.300000000000011
"(1696971630, 1832169494)",-14.300000000000011
"(1696971630, 6949357941)",14.0
"(6949357941, 1696971630)",-14.0
"(6949357941, 814329317)",-15.5
"(814329317, 6949357941)",15.5
"(814329317, 814340634)",8.199999999999989
"(814340634, 814329317)",-8.199999999999989
"(469327809, 469327810)",3.8000000000000114
"(469327810, 469327809)",-3.8000000000000114
"(186345575, 186345597)",-5.199999999999988
"(186345597, 186345575)",5.199999999999988
"(2289793930, 186270746)",-11.400000000000036
"(186270746, 2289793930)",11.400000000000036
"(186270746, 2289885838)",9.5
"(2289885838, 186270746)",-9.5
"(2289885838, 186183490)",15.199999999999989
"(186183490, 2289885838)",-15.199999999999989
"(186331692, 186296281)",5.699999999999988
"(186296281, 186331692)",-5.699999999999988
"(186296281, 186175381)",-1.099999999999966
"(186175381, 186296281)",1.099999999999966
"(186175381, 262597407)",-17.5
"(262597407, 186175381)",17.5
"(262597408, 263459561)",2.3999999999999773
"(263459561, 262597408)",-2.3999999999999773
"(263459561, 263460208)",0.19999999999998866
"(263460208, 263459561)",-0.19999999999998866
"(263460208, 186175375)",3.1000000000000227
"(186175375, 263460208)",-3.1000000000000227
"(186175375, 186175373)",-35.30000000000001
"(186175373, 186175375)",35.30000000000001
"(186175373, 186342434)",24.0
"(186342434, 186175373)",-24.0
"(263460208, 186175377)",2.3999999999999773
"(186175377, 263460208)",-2.3999999999999773
"(262597407, 262597408)",6.100000000000023
"(262597408, 262597407)",-6.100000000000023
"(186175379, 186296278)",-9.399999999999975
"(186296278, 186175379)",9.399999999999975
"(186296278, 2293087151)",-8.699999999999989
"(2293087151, 186296278)",8.699999999999989
"(186183488, 186192862)",3.7000000000000175
"(186192862, 186183488)",-3.7000000000000175
"(186192862, 186270744)",-3.1000000000000227
"(186270744, 186192862)",3.1000000000000227
"(186270744, 186270746)",-2.0
"(186270746, 186270744)",2.0
"(186270744, 186270740)",-0.6999999999999886
"(186270740, 186270744)",0.6999999999999886
"(186270740, 186345461)",0.0
"(186345461, 186270740)",-0.0
"(186270744, 2289793929)",4.300000000000011
"(2289793929, 186270744)",-4.300000000000011
"(2289793929, 2289793926)",2.0
"(2289793926, 2289793929)",-2.0
"(2289793926, 2472818951)",2.1999999999999886
"(2472818951, 2289793926)",-2.1999999999999886
"(1895092490, 1895092489)",-0.3999999999999773
"(1895092489, 1895092490)",0.3999999999999773
"(1659547318, 396229865)",-7.199999999999988
"(396229865, 1659547318)",7.199999999999988
"(186293978, 186322407)",1.0
"(186322407, 186293978)",-1.0
"(501166874, 501166923)",-0.3999999999999773
"(501166923, 501166874)",0.3999999999999773
"(34395825, 500883958)",2.400000000000034
"(500883958, 34395825)",-2.400000000000034
"(188585424, 7293805523)",0.5
"(7293805523, 188585424)",-0.5
"(759800398, 6900818815)",3.5
"(6900818815, 759800398)",-3.5
"(6900818815, 188408809)",-2.8999999999999773
"(188408809, 6900818815)",2.8999999999999773
"(188408809, 188448716)",9.199999999999989
"(188448716, 188408809)",-9.199999999999989
"(188448716, 188448754)",-12.800000000000011
"(188448754, 188448716)",12.800000000000011
"(188448754, 188488026)",1.1000000000000227
"(188488026, 188448754)",-1.1000000000000227
"(188488026, 188504809)",-7.199999999999988
"(188504809, 188488026)",7.199999999999988
"(188504809, 188418667)",-3.5
"(188418667, 188504809)",3.5
"(188418667, 188442840)",-4.5
"(188442840, 188418667)",4.5
"(188442840, 188482877)",16.599999999999966
"(188482877, 188442840)",-16.599999999999966
"(188482877, 187845383)",7.699999999999988
"(187845383, 188482877)",-7.699999999999988
"(187845383, 187851055)",-19.5
"(187851055, 187845383)",19.5
"(187851055, 187851041)",-9.799999999999956
"(187851041, 187851055)",9.799999999999956
"(187851041, 560639253)",-13.400000000000036
"(560639253, 187851041)",13.400000000000036
"(560639253, 1195618664)",0.4000000000000341
"(1195618664, 560639253)",-0.4000000000000341
"(1195618664, 639498443)",6.0
"(639498443, 1195618664)",-6.0
"(639498443, 639498355)",6.199999999999988
"(639498355, 639498443)",-6.199999999999988
"(639498355, 639498347)",-4.900000000000034
"(639498347, 639498355)",4.900000000000034
"(639498347, 793874140)",-6.399999999999977
"(793874140, 639498347)",6.399999999999977
"(793874140, 793874182)",-17.100000000000026
"(793874182, 793874140)",17.100000000000026
"(230840791, 230841986)",1.8000000000000114
"(230841986, 230840791)",-1.8000000000000114
"(793874151, 187881950)",-4.699999999999988
"(187881950, 793874151)",4.699999999999988
"(187881950, 187881952)",-4.600000000000024
"(187881952, 187881950)",4.600000000000024
"(187881952, 639498360)",11.800000000000011
"(639498360, 187881952)",-11.800000000000011
"(639498360, 639498493)",4.300000000000011
"(639498493, 639498360)",-4.300000000000011
"(639498493, 639498518)",1.3999999999999773
"(639498518, 639498493)",-1.3999999999999773
"(639498518, 187849961)",-4.5
"(187849961, 639498518)",4.5
"(187849961, 187851228)",9.699999999999989
"(187851228, 187849961)",-9.699999999999989
"(187851228, 187851217)",-0.0999999999999659
"(187851217, 187851228)",0.0999999999999659
"(187851217, 187924911)",-8.600000000000023
"(187924911, 187851217)",8.600000000000023
"(187924911, 1451390038)",-1.0
"(1451390038, 187924911)",1.0
"(1451390038, 187930805)",0.5
"(187930805, 1451390038)",-0.5
"(187930805, 187926125)",-0.8999999999999773
"(187926125, 187930805)",0.8999999999999773
"(187926125, 187868514)",0.3999999999999773
"(187868514, 187926125)",-0.3999999999999773
"(187868514, 1321278408)",-1.5
"(1321278408, 187868514)",1.5
"(1321278408, 1321278410)",1.1999999999999886
"(1321278410, 1321278408)",-1.1999999999999886
"(1321278410, 436771437)",0.6999999999999886
"(436771437, 1321278410)",-0.6999999999999886
"(436771437, 187902616)",-3.1999999999999886
"(187902616, 436771437)",3.1999999999999886
"(187902616, 187860572)",9.5
"(187860572, 187902616)",-9.5
"(187860572, 187890850)",-4.800000000000012
"(187890850, 187860572)",4.800000000000012
"(187890850, 187915979)",-8.199999999999989
"(187915979, 187890850)",8.199999999999989
"(1451390038, 1451390028)",1.3999999999999773
"(1451390028, 1451390038)",-1.3999999999999773
"(1451390028, 1451390032)",-2.3999999999999773
"(1451390032, 1451390028)",2.3999999999999773
"(1451390032, 187847561)",-0.9000000000000341
"(187847561, 1451390032)",0.9000000000000341
"(187847561, 1451389989)",2.6000000000000227
"(1451389989, 187847561)",-2.6000000000000227
"(1451389989, 187847570)",12.100000000000026
"(187847570, 1451389989)",-12.100000000000026
"(187847570, 187852469)",-1.4000000000000343
"(187852469, 187847570)",1.4000000000000343
"(187852469, 1344108999)",-4.899999999999976
"(1344108999, 187852469)",4.899999999999976
"(1344108999, 639498504)",0.8000000000000114
"(639498504, 1344108999)",-0.8000000000000114
"(639498504, 639498489)",-3.8000000000000114
"(639498489, 639498504)",3.8000000000000114
"(639498489, 639498355)",-6.699999999999988
"(639498355, 639498489)",6.699999999999988
"(793874140, 793874129)",-9.899999999999975
"(793874129, 793874140)",9.899999999999975
"(187846549, 187846579)",-0.30000000000001137
"(187846579, 187846549)",0.30000000000001137
"(187846579, 187852777)",9.0
"(187852777, 187846579)",-9.0
"(187852777, 187852794)",-0.5
"(187852794, 187852777)",0.5
"(187852794, 591485699)",3.300000000000012
"(591485699, 187852794)",-3.300000000000012
"(591485699, 591485647)",5.099999999999966
"(591485647, 591485699)",-5.099999999999966
"(591485647, 7056526378)",6.300000000000012
"(7056526378, 591485647)",-6.300000000000012
"(7056526378, 7056526355)",-3.3999999999999773
"(7056526355, 7056526378)",3.3999999999999773
"(7056526355, 187852698)",-8.600000000000023
"(187852698, 7056526355)",8.600000000000023
"(187852698, 187850265)",-6.599999999999965
"(187850265, 187852698)",6.599999999999965
"(187850265, 187852725)",1.6999999999999886
"(187852725, 187850265)",-1.6999999999999886
"(187852725, 187853884)",-1.3000000000000114
"(187853884, 187852725)",1.3000000000000114
"(187853884, 187852189)",-0.8999999999999773
"(187852189, 187853884)",0.8999999999999773
"(187852189, 187845464)",4.399999999999976
"(187845464, 187852189)",-4.399999999999976
"(33300846, 33822383)",4.0
"(33822383, 33300846)",-4.0
"(387474053, 33369219)",2.0
"(33369219, 387474053)",-2.0
"(6750168632, 246834621)",-0.6000000000000227
"(246834621, 6750168632)",0.6000000000000227
"(247296476, 247296197)",8.5
"(247296197, 247296476)",-8.5
"(699897069, 699897070)",1.5
"(699897070, 699897069)",-1.5
"(1831608935, 34163068)",22.800000000000008
"(34163068, 1831608935)",-22.800000000000008
"(34163068, 475384052)",-3.400000000000034
"(475384052, 34163068)",3.400000000000034
"(475384052, 2048245136)",-5.099999999999966
"(2048245136, 475384052)",5.099999999999966
"(2048245136, 475384061)",-1.3000000000000114
"(475384061, 2048245136)",1.3000000000000114
"(1151845249, 475384063)",2.6000000000000227
"(475384063, 1151845249)",-2.6000000000000227
"(475384063, 33368681)",7.399999999999977
"(33368681, 475384063)",-7.399999999999977
"(33368681, 475384054)",2.6000000000000227
"(475384054, 33368681)",-2.6000000000000227
"(475384054, 4831852573)",6.099999999999965
"(4831852573, 475384054)",-6.099999999999965
"(4831852573, 4831852588)",-2.6999999999999886
"(4831852588, 4831852573)",2.6999999999999886
"(4831852588, 1151845755)",-0.6000000000000227
"(1151845755, 4831852588)",0.6000000000000227
"(1151845755, 1151845935)",0.0
"(1151845935, 1151845755)",-0.0
"(1151845935, 33382181)",1.6000000000000227
"(33382181, 1151845935)",-1.6000000000000227
"(1197527787, 33852886)",-0.20000000000004547
"(33852886, 1197527787)",0.20000000000004547
"(33852886, 186427082)",0.7000000000000455
"(186427082, 33852886)",-0.7000000000000455
"(33382181, 4831852584)",-0.7999999999999545
"(4831852584, 33382181)",0.7999999999999545
"(4831852584, 475384057)",-7.2000000000000455
"(475384057, 4831852584)",7.2000000000000455
"(475384057, 475383988)",0.9000000000000341
"(475383988, 475384057)",-0.9000000000000341
"(1151846599, 33844934)",0.9000000000000341
"(33844934, 1151846599)",-0.9000000000000341
"(6878107186, 6878094856)",4.899999999999976
"(6878094856, 6878107186)",-4.899999999999976
"(6878094856, 6876205962)",1.099999999999966
"(6876205962, 6878094856)",-1.099999999999966
"(489786419, 489786808)",4.199999999999989
"(489786808, 489786419)",-4.199999999999989
"(489786808, 489790752)",-23.199999999999992
"(489790752, 489786808)",23.199999999999992
"(489790752, 489792004)",-2.0
"(489792004, 489790752)",2.0
"(489792004, 188483192)",24.899999999999977
"(188483192, 489792004)",-24.899999999999977
"(188483192, 489818241)",-3.099999999999966
"(489818241, 188483192)",3.099999999999966
"(489818241, 1669153269)",9.599999999999966
"(1669153269, 489818241)",-9.599999999999966
"(1669153269, 490205465)",-2.8999999999999773
"(490205465, 1669153269)",2.8999999999999773
"(490205465, 2642937965)",11.0
"(2642937965, 490205465)",-11.0
"(2642937965, 188483259)",-16.0
"(188483259, 2642937965)",16.0
"(188483259, 188468432)",4.899999999999976
"(188468432, 188483259)",-4.899999999999976
"(188468432, 188468423)",-6.5
"(188468423, 188468432)",6.5
"(188468423, 492160122)",11.800000000000011
"(492160122, 188468423)",-11.800000000000011
"(492160122, 492161053)",2.5
"(492161053, 492160122)",-2.5
"(492161053, 188472241)",25.199999999999992
"(188472241, 492161053)",-25.199999999999992
"(188472241, 188472238)",-20.59999999999997
"(188472238, 188472241)",20.59999999999997
"(188472238, 188206071)",-7.100000000000023
"(188206071, 188472238)",7.100000000000023
"(188206071, 188206081)",22.100000000000023
"(188206081, 188206071)",-22.100000000000023
"(188206081, 188222062)",-18.100000000000023
"(188222062, 188206081)",18.100000000000023
"(188222062, 493593713)",6.800000000000012
"(493593713, 188222062)",-6.800000000000012
"(493593713, 443541701)",-16.0
"(443541701, 493593713)",16.0
"(443541701, 443534753)",12.199999999999989
"(443534753, 443541701)",-12.199999999999989
"(443534753, 188214109)",31.100000000000023
"(188214109, 443534753)",-31.100000000000023
"(188214109, 1888749515)",0.5
"(1888749515, 188214109)",-0.5
"(188206969, 188206980)",2.800000000000012
"(188206980, 188206969)",-2.800000000000012
"(188206980, 493620624)",-13.900000000000036
"(493620624, 188206980)",13.900000000000036
"(493620624, 7142743266)",2.800000000000012
"(7142743266, 493620624)",-2.800000000000012
"(7142743266, 7142768487)",9.5
"(7142768487, 7142743266)",-9.5
"(7142768487, 493617615)",-0.3999999999999773
"(493617615, 7142768487)",0.3999999999999773
"(493617615, 188264630)",12.899999999999974
"(188264630, 493617615)",-12.899999999999974
"(188264630, 2475671795)",-20.80000000000001
"(2475671795, 188264630)",20.80000000000001
"(2475671795, 2475671793)",5.300000000000012
"(2475671793, 2475671795)",-5.300000000000012
"(2475671793, 2475671730)",6.0
"(2475671730, 2475671793)",-6.0
"(2475671730, 2471652963)",-4.5
"(2471652963, 2475671730)",4.5
"(2471652963, 2475671230)",10.0
"(2475671230, 2471652963)",-10.0
"(2475671230, 2475671446)",5.5
"(2475671446, 2475671230)",-5.5
"(2475671446, 2475671322)",-16.300000000000008
"(2475671322, 2475671446)",16.300000000000008
"(2475671322, 2475671308)",1.8000000000000114
"(2475671308, 2475671322)",-1.8000000000000114
"(2475671308, 2475671165)",5.100000000000024
"(2475671165, 2475671308)",-5.100000000000024
"(2475671165, 2475671062)",1.5
"(2475671062, 2475671165)",-1.5
"(2475671062, 188256220)",-7.2000000000000455
"(188256220, 2475671062)",7.2000000000000455
"(188256220, 188270189)",6.900000000000035
"(188270189, 188256220)",-6.900000000000035
"(188270189, 188269788)",-3.6999999999999886
"(188269788, 188270189)",3.6999999999999886
"(188269788, 188255743)",2.5
"(188255743, 188269788)",-2.5
"(188255743, 188255715)",-2.300000000000012
"(188255715, 188255743)",2.300000000000012
"(188255715, 188243108)",-1.6999999999999886
"(188243108, 188255715)",1.6999999999999886
"(188243108, 188245521)",-4.0
"(188245521, 188243108)",4.0
"(188245521, 188242340)",1.6999999999999886
"(188242340, 188245521)",-1.6999999999999886
"(188242340, 188254834)",3.0
"(188254834, 188242340)",-3.0
"(188254834, 188230133)",0.5
"(188230133, 188254834)",-0.5
"(188230133, 188236653)",-2.1999999999999886
"(188236653, 188230133)",2.1999999999999886
"(1819083425, 188235583)",-3.400000000000034
"(188235583, 1819083425)",3.400000000000034
"(188235583, 188223687)",4.600000000000024
"(188223687, 188235583)",-4.600000000000024
"(188213479, 188216030)",-12.600000000000026
"(188216030, 188213479)",12.600000000000026
"(188216030, 188215220)",11.900000000000036
"(188215220, 188216030)",-11.900000000000036
"(188215220, 188245251)",22.5
"(188245251, 188215220)",-22.5
"(188245251, 188245257)",-4.100000000000024
"(188245257, 188245251)",4.100000000000024
"(2475536202, 2475536204)",-2.300000000000012
"(2475536204, 2475536202)",2.300000000000012
"(2475536204, 2475536208)",5.5
"(2475536208, 2475536204)",-5.5
"(2475536178, 2475536208)",-0.5
"(2475536208, 2475536178)",0.5
"(2475536208, 2475536209)",2.300000000000012
"(2475536209, 2475536208)",-2.300000000000012
"(188269788, 3126762233)",3.6000000000000227
"(3126762233, 188269788)",-3.6000000000000227
"(3126762233, 3126762234)",3.6000000000000227
"(3126762234, 3126762233)",-3.6000000000000227
"(3126762234, 3126762236)",-8.800000000000011
"(3126762236, 3126762234)",8.800000000000011
"(3126762236, 749424002)",-11.5
"(749424002, 3126762236)",11.5
"(749424002, 188257767)",1.3000000000000114
"(188257767, 749424002)",-1.3000000000000114
"(188257767, 188212418)",-4.100000000000024
"(188212418, 188257767)",4.100000000000024
"(188212418, 188258459)",3.900000000000034
"(188258459, 188212418)",-3.900000000000034
"(188258459, 733704184)",-9.699999999999989
"(733704184, 188258459)",9.699999999999989
"(733704184, 733704275)",-8.0
"(733704275, 733704184)",8.0
"(733704275, 733704320)",13.899999999999974
"(733704320, 733704275)",-13.899999999999974
"(733704320, 739528232)",0.4000000000000341
"(739528232, 733704320)",-0.4000000000000341
"(739528232, 188210327)",-2.2999999999999545
"(188210327, 739528232)",2.2999999999999545
"(188210327, 188205450)",-6.800000000000012
"(188205450, 188210327)",6.800000000000012
"(188205450, 188268109)",2.1999999999999886
"(188268109, 188205450)",-2.1999999999999886
"(188268109, 188209200)",-5.400000000000035
"(188209200, 188268109)",5.400000000000035
"(188209200, 493614882)",32.400000000000034
"(493614882, 188209200)",-32.400000000000034
"(493614882, 493603994)",-22.899999999999977
"(493603994, 493614882)",22.899999999999977
"(493603994, 493609608)",-2.800000000000012
"(493609608, 493603994)",2.800000000000012
"(493609608, 188222002)",-11.899999999999974
"(188222002, 493609608)",11.899999999999974
"(188222002, 7020955671)",17.79999999999995
"(7020955671, 188222002)",-17.79999999999995
"(7020955671, 443545010)",-1.3000000000000114
"(443545010, 7020955671)",1.3000000000000114
"(443545010, 493592679)",-3.899999999999977
"(493592679, 443545010)",3.899999999999977
"(493592679, 493594084)",5.0
