('68308', [0.3668445893726708, -0.022488209690081074, -1.2361650845777916, 0.043729227978082666, 1.5654851673627133, 1.7339720346846843], [20, 3, 1, 4, 0, 4, 4], 143.0060272216797, 1640.5506038665771)
('59097', [0.3668445893726708, -0.022488209690081074, 0.21949971912288146, 0.002475312910911101, -0.4698426888315978, -1.7562999089803162], [20, 3, 1, 4, 0, 4, 0], 44.80876922607422, 1685.3593730926514)
('62150', [0.3668445893726708, -0.022488209690081074, 0.4097139327908395, 0.04150143120042753, 0.22954774468698524, -1.7612943105164558], [20, 3, 1, 5, 0, 0, 0], 42.395870208740234, 1727.7552433013916)
('62143', [0.3668445893726708, -0.022488209690081074, 0.05661720699627888, 0.15944007429228962, -0.5702708658863878, -1.7289275535357314], [20, 3, 1, 5, 0, 0, 0], 49.70759963989258, 1777.4628429412842)
('59094', [0.3668445893726708, -0.022488209690081074, 0.2362601624802344, -0.11775210849039282, 0.16224727134694827, 1.730990554349167], [20, 3, 1, 5, 1, 0, 4], 85.638916015625, 1863.1017589569092)
('59122', [0.3668445893726708, -0.022488209690081074, -0.5985015482054553, -0.10730872921900599, 0.03338865186806493, -1.7637087436606969], [20, 3, 1, 5, 0, 4, 4], 84.98909759521484, 1948.090856552124)
('59106', [0.3668445893726708, -0.022488209690081074, 0.10295258355264557, -0.03221007325764396, 2.520219300313451, -1.218501002069555], [20, 3, 1, 3, 0, 4, 0], 206.93055725097656, 2155.0214138031006)
('60331', [0.3668445893726708, -0.022488209690081074, 0.12059686482267742, -0.24119249350216143, -0.4221914473199645, -1.6108521201423713], [20, 3, 1, 3, 0, 0, 4], 44.62681579589844, 2199.648229598999)
('54804', [0.3668445893726708, -0.022488209690081074, -0.3020168445137009, -0.21971643728205456, 0.18695355940342945, -1.7310796204783867], [20, 3, 1, 3, 1, 4, 0], 81.53559112548828, 2281.1838207244873)
('54805', [0.3668445893726708, -0.022488209690081074, 0.14922416603394262, 0.2845223248656297, 0.7124589743826281, -1.6487194574260733], [20, 3, 1, 3, 0, 0, 4], 87.79371643066406, 2368.9775371551514)
('54773', [0.3668445893726708, -0.022488209690081074, -0.08196672188511568, -0.20739518930371342, -0.18022215600764488, 1.6963613117120766], [20, 3, 1, 3, 0, 4, 4], 72.38976287841797, 2441.3673000335693)
('54766', [-0.0037701724725383097, -0.022488209690081074, 0.10872420750739067, 0.33297462199139544, -0.14896427890611927, -1.2312969451941265], [18, 3, 1, 0, 0, 4, 0], 39.35905075073242, 2480.7263507843018)
('24814', [0.7374593512178792, -0.022488209690081074, -0.1067443406394205, 0.26136081445230597, -0.5859324627468545, -0.8921935639092022], [20, 3, 1, 3, 0, 0, 4], 59.232887268066406, 2539.959238052368)
('41824', [0.7374593512178792, -0.022488209690081074, 0.14370191891807194, 0.04998739213446231, 0.15631452959426284, -0.8895706401012188], [20, 3, 1, 3, 0, 4, 0], 62.69009017944336, 2602.6493282318115)
('56248', [0.7374593512178792, -0.022488209690081074, -0.15741771430003823, -0.005281012623619855, 0.13877535669114713, -0.968889486737257], [20, 3, 1, 3, 0, 0, 4], 75.52593231201172, 2678.1752605438232)
('56093', [0.7374593512178792, -0.022488209690081074, -0.1716611914231061, 0.0028602323372422414, -0.04701278543936909, -1.0355974715799379], [20, 3, 1, 3, 0, 4, 0], 51.395572662353516, 2729.5708332061768)
('56111', [0.7374593512178792, -0.022488209690081074, -0.002007228201682532, 0.06009763215748306, -0.2727259879484727, -0.9853060867612163], [20, 3, 1, 3, 0, 0, 0], 52.7054443359375, 2782.2762775421143)
('56110', [0.7374593512178792, -0.022488209690081074, 0.03555704297971472, 0.08533418489791161, 0.255875877615212, -0.8682972968169351], [20, 3, 1, 3, 0, 0, 4], 66.4205093383789, 2848.696786880493)
('54740', [0.7374593512178792, -0.022488209690081074, -0.4436443307217242, 0.06440453045811532, -0.17378016603584476, -0.8604225428514304], [20, 3, 1, 3, 1, 4, 4], 61.83380126953125, 2910.5305881500244)
('63472', [0.7374593512178792, -0.022488209690081074, 0.10536051991318897, 0.06780875344899037, -0.15090052920010083, -0.8555363269988153], [20, 3, 1, 4, 1, 4, 0], 31.73290252685547, 2942.26349067688)
('54748', [0.7374593512178792, -0.022488209690081074, -0.08519586197555908, 0.033273866071529185, -0.5868070412101167, -0.8501829527875915], [20, 3, 1, 4, 0, 0, 4], 46.4588737487793, 2988.722364425659)
('4613', [0.7374593512178792, -0.022488209690081074, -0.09108811472679147, 0.03757697376283355, 0.03044497574931316, -0.8545667208673373], [20, 3, 1, 4, 0, 4, 0], 53.2192497253418, 3041.941614151001)
('68021', [0.7374593512178792, -0.022488209690081074, 1.1850914788391758, 0.043856171004964674, 1.1825825384717639, -0.8939050856117036], [20, 3, 1, 4, 0, 0, 4], 99.14344024658203, 3141.085054397583)
('54725', [-0.0037701724725383097, -0.022488209690081074, -0.26021548685588125, 0.1877305079960091, -0.22057011382036673, -0.8913396816487508], [18, 3, 1, 0, 0, 4, 4], 64.94774627685547, 3206.0328006744385)
('62170', [-0.0037701724725383097, -0.022488209690081074, 0.311984889471787, -0.08903414086474899, 0.1365911246556836, -1.4998342969019698], [18, 3, 1, 0, 1, 4, 0], 78.83386993408203, 3284.8666706085205)
('63370', [0.7374593512178792, -0.022488209690081074, 0.06720006410302704, 0.26338580700091463, -0.49100527351984863, -1.3269451414094124], [20, 3, 1, 2, 0, 0, 0], 87.02738952636719, 3371.8940601348877)
('55589', [1.1080741130630882, -0.022488209690081074, -0.011997380356478814, 0.053439934511401554, 0.782652199019505, -1.6192872704406516], [20, 3, 1, 2, 1, 0, 0], 149.0711669921875, 3520.965227127075)
('55597', [1.1080741130630882, -0.022488209690081074, 0.2414344419139373, 0.04379945664977294, -0.08502152262820127, 1.7119207466846735], [20, 3, 1, 2, 0, 0, 0], 25.577821731567383, 3546.5430488586426)
('55599', [1.1080741130630882, -0.022488209690081074, -0.46407467323357754, 0.042339775907538235, 1.0617844326523886, 1.7275051965665955], [20, 3, 1, 2, 0, 0, 4], 204.44146728515625, 3750.984516143799)
('35975', [1.1080741130630882, -0.022488209690081074, -0.7331731604471072, 0.04865314751415438, 0.3662200031452405, -1.7674516547899635], [20, 3, 1, 2, 0, 4, 0], 69.06629943847656, 3820.0508155822754)
('65604', [1.1080741130630882, -0.022488209690081074, -0.027314917725143814, 0.04374209996574234, -0.6277638827630844, -1.7676029722308293], [20, 3, 1, 2, 0, 0, 0], 29.214365005493164, 3849.2651805877686)
('43006', [1.1080741130630882, -0.022488209690081074, -0.10620151105525735, 0.1181396403704531, -0.5895746945748702, -1.7434724174850291], [20, 3, 1, 2, 0, 0, 4], 43.855751037597656, 3893.120931625366)
('23933', [1.1080741130630882, -0.022488209690081074, -4.402746385227249, -0.04315873814096104, 0.5015482891295716, -1.7636594077686207], [20, 3, 1, 2, 1, 4, 0], 87.16875457763672, 3980.289686203003)
('6004', [1.1080741130630882, -0.022488209690081074, 0.08231810000058325, -0.1494241826826365, 0.6089188478845092, -1.5713205161892454], [20, 3, 1, 2, 1, 0, 4], 87.45153045654297, 4067.741216659546)
('55105', [-0.0037701724725383097, -0.022488209690081074, 0.008310013574348627, 0.2698771807668837, -0.461083619462826, -1.2876602000234307], [18, 3, 1, 0, 1, 4, 4], 50.75673294067383, 4118.49794960022)
('55108', [-0.0037701724725383097, -0.022488209690081074, 0.7540488323486146, 0.10787771569377808, 0.22829344418207892, -0.9478384799807684], [18, 3, 1, 0, 1, 4, 0], 62.98794174194336, 4181.485891342163)
('56533', [0.3668445893726708, -0.022488209690081074, 0.2951258552711539, 0.1196137216716358, 0.14106918779985467, -0.670667066565487], [20, 3, 1, 2, 0, 0, 2], 87.06101989746094, 4268.546911239624)
('57026', [0.3668445893726708, -0.022488209690081074, -0.19352516078545676, -0.015389425142669177, -0.24088579657900303, -0.8467850917179408], [16, 3, 1, 2, 0, 2, 0], 96.92640686035156, 4365.473318099976)
('61838', [0.3668445893726708, -0.022488209690081074, 0.11493659052621914, 0.042041879530700724, 0.5306551460360109, -0.8915913822260306], [16, 3, 1, 2, 0, 0, 0], 72.89693450927734, 4438.370252609253)
('56529', [0.3668445893726708, -0.022488209690081074, 0.18074771825304517, 0.03557455558244846, 0.09233745441462175, -0.8745079674121025], [16, 3, 1, 2, 0, 0, 0], 63.49605178833008, 4501.866304397583)
('62082', [0.3668445893726708, -0.022488209690081074, -0.030303960114890154, 0.06953404817487187, -0.46655471663427067, -0.7850309269331927], [16, 3, 1, 2, 0, 0, 2], 36.9166374206543, 4538.782941818237)
('56530', [-1.4862292198533746, -0.022488209690081074, 0.01739892943235578, -2.362012496174026, -0.6490449230153466, -1.5635474170414856], [16, 3, 1, 0, 0, 2, 2], 39.964988708496094, 4578.747930526733)
('54183', [-1.4862292198533746, -0.022488209690081074, 0.08867314976908966, 0.011038362437959703, -0.6161076338520887, -1.5741561434684657], [11, 3, 1, 0, 0, 2, 0], 45.26913070678711, 4624.0170612335205)
('62079', [-1.4862292198533746, -0.022488209690081074, -0.013395050546484828, -0.029895689512133918, -0.6574973363913036, -1.598091723297215], [11, 3, 1, 0, 0, 0, 0], 64.63473510742188, 4688.651796340942)
('52172', [-1.4862292198533746, -0.022488209690081074, 0.898703637391424, -0.25207301500593604, -0.12463328464589864, -1.6934719434956509], [11, 3, 1, 0, 0, 0, 0], 66.75164794921875, 4755.403444290161)
('52169', [-1.4862292198533746, -0.022488209690081074, -0.527143815625003, 2.7968379863020756, 0.6268753829150298, -0.7813906318480194], [11, 3, 1, 0, 0, 0, 0], 133.5113983154297, 4888.914842605591)
