,latitude,longitude
186789750,44.800681,-93.187199
186789792,44.7651772,-93.2536923
186789812,44.798921,-93.200178
186789824,44.802026,-93.200663
186790000,44.7711806,-93.2778286
186790005,44.7706029,-93.2745732
186790012,44.750157,-93.258224
186790014,44.750175,-93.252089
186790509,44.7738634,-93.3148295
186790533,44.752404,-93.327988
186790706,44.7631378,-93.2185566
186790840,44.760368,-93.192981
186790877,44.754955,-93.194634
186790962,44.757738,-93.236852
186790985,44.759192,-93.234679
186791062,44.765272,-93.247953
186791145,44.825918,-93.195752
186791400,44.763923,-93.259593
186791408,44.802832,-93.203017
186791488,44.750396,-93.194321
186791527,44.7555405,-93.2457794
186791631,44.766218,-93.291493
186791641,44.7651305,-93.2923104
186791646,44.769171,-93.214072
186791647,44.769151,-93.212575
186791648,44.769127,-93.211092
186791660,44.767071,-93.186969
186791746,44.752862,-93.235369
186791756,44.75086,-93.234707
186792019,44.760374,-93.222003
186792374,44.754157,-93.312547
186792376,44.753118,-93.312547
186792379,44.751308,-93.312547
186792512,44.78611,-93.198338
186792516,44.78694,-93.197236
186792540,44.8303411,-93.2055917
186792628,44.797405,-93.204963
186792629,44.797828,-93.204963
186792636,44.7995745,-93.2044105
186792642,44.803561,-93.200989
186792646,44.8046341,-93.2009846
186792654,44.806458,-93.201488
186792663,44.806338,-93.203396
186792668,44.805712,-93.203667
186792671,44.804659,-93.2034339
186792706,44.767958,-93.250609
186792714,44.764529,-93.2522
186792763,44.7631627,-93.2852119
186792807,44.750034,-93.224623
186793089,44.7766496,-93.2098476
186793091,44.7771505,-93.2097642
186793263,44.805572,-93.208902
186793273,44.807536,-93.210525
186793373,44.775531,-93.326296
186793377,44.7527818,-93.2935779
186793415,44.748009,-93.186912
186793912,44.794282,-93.185967
186794010,44.81561,-93.188049
186794019,44.816533,-93.190232
186794024,44.816015,-93.190725
186794026,44.816057,-93.192361
186794153,44.7626562,-93.3015361
186794154,44.7630191,-93.301287
186794168,44.7622901,-93.3006879
186794180,44.761446,-93.298743
186794193,44.761816,-93.294757
186794203,44.761778,-93.293868
186794208,44.761449,-93.292439
186794226,44.7617625,-93.2901651
186794262,44.818375,-93.192379
186794287,44.817424,-93.188041
186794295,44.814678,-93.188272
186794300,44.814124,-93.188138
186794304,44.812769,-93.188061
186794747,44.7942722,-93.1889181
186794755,44.796396,-93.189498
186794871,44.757584,-93.318446
186794873,44.7707971,-93.2855377
186795001,44.754488,-93.204161
186795007,44.753112,-93.20362
186795020,44.750897,-93.203884
186795034,44.748931,-93.205386
186795040,44.74874,-93.206555
186795042,44.748743,-93.20744
186795085,44.767014,-93.315228
186795104,44.764297,-93.294623
186795106,44.763584,-93.295063
186795329,44.7825932,-93.2764272
186795334,44.781397,-93.274725
186795428,44.767948,-93.32744
186795457,44.760384,-93.325053
186795469,44.7689753,-93.2488191
186795470,44.767989,-93.248742
186795489,44.77643,-93.243794
186795552,44.803942,-93.247483
186795562,44.801882,-93.248908
186795567,44.801561,-93.247543
186795627,44.7656671,-93.2972559
186795630,44.765376,-93.296747
186795904,44.816339,-93.193304
186795905,44.816015,-93.193206
186795958,44.754577,-93.305688
186795959,44.753082,-93.305682
186795960,44.751448,-93.305676
186796196,44.778198,-93.224595
186796405,44.7534092,-93.251208
186796420,44.786695,-93.195755
186796768,44.794481,-93.193459
186796779,44.7961825,-93.1934941
186796797,44.794526,-93.196073
186796885,44.7651716,-93.2894104
186796903,44.792458,-93.228949
186796921,44.7871622,-93.2243161
186796927,44.7881312,-93.2240372
186796931,44.816324,-93.194519
186796933,44.815801,-93.194524
186797106,44.7538884,-93.2512174
186797107,44.7551174,-93.251231
186797113,44.767954,-93.307364
186797118,44.769401,-93.30656
186797328,44.7563301,-93.2610994
186797599,44.771732,-93.255574
186797601,44.770591,-93.254496
186797611,44.76818,-93.253825
186797614,44.770926,-93.253767
186797907,44.799984,-93.20282
186797912,44.79995,-93.201279
186797931,44.754556,-93.206419
186797933,44.753223,-93.206542
186798703,44.781277,-93.237906
186798709,44.781022,-93.239221
186798717,44.779399,-93.240565
186798722,44.778457,-93.240881
186798774,44.747138,-93.20644
186798801,44.773433,-93.261841
186798830,44.767856,-93.261697
186798849,44.765913,-93.263091
186799274,44.81742,-93.187413
186799288,44.814642,-93.190715
186799292,44.812774,-93.19045
186799307,44.8090338,-93.2077478
186799315,44.8108676,-93.2147984
186799318,44.8106111,-93.2179399
186799322,44.809129,-93.192664
186799338,44.80939,-93.198342
186799342,44.809653,-93.202037
186799344,44.809647,-93.203223
186799346,44.809643,-93.205458
186799350,44.8096308,-93.2077444
186799382,44.767773,-93.21295
186799386,44.767871,-93.213514
186799410,44.823629,-93.186133
186799483,44.747261,-93.193054
186799601,44.809397,-93.216572
186799635,44.760683,-93.256867
186799660,44.7524417,-93.2915979
186799662,44.7522381,-93.2915461
186799863,44.784521,-93.215837
186799899,44.7517021,-93.2944903
186800023,44.8208934,-93.2147106
186800030,44.819184,-93.215734
186800404,44.805603,-93.204422
186800408,44.799568,-93.242541
186800414,44.800147,-93.241356
186800488,44.7660986,-93.253655
186800492,44.765655,-93.265839
186800494,44.765648,-93.264607
186800509,44.759283,-93.278361
186800512,44.757157,-93.278722
186800590,44.7663,-93.231925
186800679,44.761533,-93.225634
186800691,44.760441,-93.226726
186800694,44.799672,-93.238494
186800703,44.7985262,-93.2363862
186800706,44.80595,-93.211223
186800942,44.7463064,-93.3273471
186800943,44.7461585,-93.3186932
186800944,44.7461709,-93.317267
186800949,44.7462881,-93.3095892
186800950,44.746341,-93.305695
186800952,44.7464442,-93.2968758
186800954,44.7463852,-93.2878515
186801087,44.7872384,-93.223262
186801095,44.7753952,-93.2136092
186801434,44.756193,-93.320207
186801435,44.755995,-93.320425
186801603,44.767933,-93.326141
186801606,44.765516,-93.326406
186801650,44.7529363,-93.3164158
186801741,44.7736679,-93.3203509
186801790,44.768933,-93.322719
186801809,44.768467,-93.319068
186801851,44.812285,-93.19257
186801864,44.783095,-93.220179
186801871,44.782215,-93.2188
186801879,44.783938,-93.224176
186802232,44.768056,-93.215876
186802255,44.76749,-93.215008
186802267,44.767922,-93.214934
186802285,44.76745,-93.214889
186802289,44.7681,-93.216432
186802308,44.767699,-93.214107
186802426,44.802582,-93.24154
186802434,44.80168,-93.242396
186802505,44.760288,-93.266416
186802510,44.759617,-93.2664
186802645,44.766085,-93.213208
186802649,44.765838,-93.212623
186802653,44.765965,-93.212031
186802657,44.7571366,-93.2775908
186802671,44.7558998,-93.2746307
186802683,44.757284,-93.274666
186802707,44.767116,-93.279551
186802709,44.7670751,-93.2778375
186803162,44.748086,-93.223954
186803198,44.7665901,-93.2796501
186803263,44.75596,-93.247394
186803345,44.748929,-93.211435
186803364,44.748514,-93.214618
186803415,44.763002,-93.307629
186803437,44.793737,-93.217079
186803450,44.7485324,-93.2134293
186803464,44.757972,-93.267212
186803539,44.753171,-93.18728
186803559,44.758486,-93.231895
186803563,44.798044,-93.237673
186803701,44.785365,-93.18644
186803703,44.785376,-93.187555
186803705,44.78539,-93.190097
186803715,44.7852849,-93.1917049
186803722,44.783742,-93.196199
186803726,44.783533,-93.196953
186803731,44.783427,-93.198322
186803741,44.783872,-93.201203
186803744,44.783987,-93.202762
186803757,44.782147,-93.207083
186804102,44.801714,-93.249542
186804168,44.80265,-93.199454
186804199,44.791375,-93.230192
186804200,44.790935,-93.229702
186804335,44.771117,-93.236192
186804339,44.771029,-93.2369192
186804496,44.771743,-93.235944
186804497,44.7714027,-93.2355094
186804609,44.7498177,-93.2190407
186804613,44.7491324,-93.2191438
186804616,44.748309,-93.2189012
186804620,44.7494793,-93.2183773
186804625,44.7494824,-93.2185149
186804630,44.7497993,-93.2184958
186804632,44.7491243,-93.2184506
186804638,44.7487585,-93.2184184
186804671,44.771015,-93.224074
186804684,44.771044,-93.223158
186804750,44.7706203,-93.2488105
186805062,44.803814,-93.210119
186805063,44.803833,-93.212431
186805119,44.763088,-93.283057
186805124,44.80722,-93.2260182
186805130,44.8096056,-93.2204724
186805238,44.750569,-93.235895
186805240,44.7493558,-93.2352005
186805242,44.749045,-93.234985
186805253,44.746431,-93.232419
186805353,44.747145,-93.205
186805528,44.7557201,-93.1927521
186805740,44.7702,-93.308999
186805742,44.768314,-93.308972
186805744,44.76772,-93.308962
186805748,44.7659203,-93.3089383
186805819,44.783449,-93.195975
186805905,44.7725539,-93.2240224
186805956,44.761024,-93.282207
186806033,44.773018,-93.207359
186806235,44.750113,-93.243147
186806253,44.748224,-93.242422
186806265,44.747553,-93.240575
186806447,44.761369,-93.275666
186806450,44.7613,-93.274214
186806577,44.8078059,-93.1931272
186806667,44.80223,-93.239898
186806668,44.80242,-93.239321
186806673,44.80113,-93.238294
186806693,44.803,-93.24191
186806696,44.801285,-93.237697
186806710,44.765548,-93.213585
186806724,44.7538271,-93.2582082
186806744,44.7721395,-93.2937455
186806750,44.771691,-93.294827
186806769,44.770866,-93.2972339
186806909,44.747325,-93.262281
186806920,44.747689,-93.260409
186806937,44.800116,-93.251834
186807003,44.7525382,-93.3082039
186807028,44.753275,-93.304412
186807269,44.753095,-93.22223
186807272,44.752926,-93.221275
186807275,44.752861,-93.219946
186807448,44.798387,-93.249729
186807452,44.79727,-93.250263
186807458,44.795614,-93.250013
186807462,44.7931807,-93.248303
186807464,44.7928015,-93.2482409
186807486,44.807521,-93.203813
186807558,44.774462,-93.2586
186807626,44.793261,-93.2265515
186807646,44.792906,-93.232319
186807648,44.79225,-93.231288
186808023,44.822938,-93.185047
186808031,44.821945,-93.186685
186808084,44.7512499,-93.2118493
186808093,44.752271,-93.210662
186808098,44.753234,-93.210663
186808127,44.761366,-93.27676
186808161,44.7956435,-93.198563
186808172,44.7959172,-93.2042568
186808183,44.7945531,-93.2061922
186808204,44.7900707,-93.207894
186808289,44.7900123,-93.1976968
186808294,44.788983,-93.197738
186808295,44.78797,-93.197739
186808301,44.786708,-93.198805
186808314,44.786248,-93.201973
186808324,44.782641,-93.202651
186808326,44.781786,-93.202377
186808332,44.779202,-93.20291
186808337,44.77598,-93.204503
186808352,44.771592,-93.206365
186808374,44.762328,-93.207241
186808377,44.7598915,-93.2071819
186808380,44.753226,-93.207428
186808382,44.746484,-93.207443
186808501,44.746901,-93.23815
186808512,44.759713,-93.239369
186808514,44.75995,-93.2386832
186808545,44.7583793,-93.2453681
186808552,44.7591552,-93.2439093
186808566,44.759479,-93.243359
186808568,44.759808,-93.243846
186808608,44.764668,-93.230963
186808616,44.765469,-93.228761
186808642,44.8053907,-93.1984581
186808666,44.750394,-93.242322
186808668,44.750213,-93.242571
186808673,44.750123,-93.244936
186808709,44.7500523,-93.2195379
186808710,44.750061,-93.2178358
186808735,44.753866,-93.245584
186808740,44.8131859,-93.1865726
186808922,44.7875238,-93.1894804
186808925,44.787983,-93.189852
186808999,44.806712,-93.195198
186809004,44.806633,-93.196919
186809013,44.798204,-93.225136
186809017,44.798198,-93.223734
186809071,44.835402,-93.195596
186809303,44.749354,-93.235848
186809677,44.755353,-93.308187
186809680,44.751369,-93.3081943
186809682,44.7504655,-93.3081877
186809877,44.753684,-93.314601
186810234,44.776397,-93.207997
186810264,44.778886,-93.210809
186810266,44.7784565,-93.2101649
186810276,44.778603,-93.208015
186810349,44.7918227,-93.2388142
186810371,44.8115373,-93.2145349
186810483,44.764854,-93.232352
186810495,44.763857,-93.231319
186810541,44.780267,-93.21109
186810545,44.779973,-93.211708
186810944,44.8046817,-93.2101114
186811367,44.779427,-93.20763
186811433,44.770103,-93.209101
186811467,44.764694,-93.31772
186811501,44.753194,-93.30069
186811561,44.7802,-93.242453
186811597,44.7707061,-93.2636673
186811607,44.808241,-93.234575
186811624,44.763038,-93.266274
186811955,44.8053284,-93.2263776
186811960,44.8053315,-93.2239759
186811961,44.8056045,-93.2239754
186811968,44.785312,-93.243142
186812021,44.763561,-93.266277
186812022,44.76391,-93.265101
186812023,44.764246,-93.263962
186812041,44.7464317,-93.2278293
186812350,44.753105,-93.214536
186812381,44.769668,-93.29931
186812400,44.758562,-93.193503
186812431,44.748412,-93.196237
186812459,44.75032,-93.196472
186812461,44.75064,-93.196445
186812469,44.772406,-93.234957
186812471,44.772106,-93.2344119
186812507,44.752544,-93.318015
186812560,44.795088,-93.230229
186812562,44.794249,-93.228907
186812567,44.793812,-93.229428
186812679,44.7710427,-93.2335771
186812683,44.770338,-93.233893
186812699,44.785599,-93.221444
186812710,44.785268,-93.220558
186812991,44.7630788,-93.2778231
186813052,44.772801,-93.235709
186813154,44.768458,-93.212605
186813249,44.768856,-93.214081
186813421,44.75133,-93.311097
186813424,44.7525603,-93.2994274
186813428,44.7531076,-93.2966469
186813436,44.7525023,-93.2964631
186813451,44.75851,-93.186814
186813452,44.758509,-93.187404
186813487,44.7520693,-93.2569412
186813496,44.77484,-93.237768
186813504,44.773629,-93.235938
186813507,44.772978,-93.234807
186813517,44.769692,-93.235307
186813621,44.793713,-93.231306
186813840,44.757639,-93.31653
186813847,44.7533678,-93.3157518
186813852,44.7759001,-93.3182015
186813854,44.7756792,-93.3183095
186813873,44.800439,-93.224232
186813892,44.7964,-93.224599
186813895,44.800624,-93.223826
186813946,44.770684,-93.20896
186814036,44.753993,-93.313253
186814045,44.7570813,-93.3055254
186814048,44.7580602,-93.3051785
186814056,44.7595018,-93.3034833
186814068,44.7690503,-93.2931016
186814078,44.7699338,-93.2913039
186814082,44.7698149,-93.2870082
186814967,44.762992,-93.19834
186815013,44.7930307,-93.2375566
186815031,44.793111,-93.24371
186815041,44.7938978,-93.2397083
186815042,44.7938204,-93.2395179
186815137,44.787572,-93.185197
186815230,44.765365,-93.212667
186815377,44.7551,-93.321684
186815384,44.758979,-93.204633
186815391,44.749169,-93.203232
186815395,44.7610771,-93.1979034
186815397,44.760018,-93.197854
186815475,44.7620855,-93.1970968
186815476,44.762985,-93.197093
186815481,44.753054,-93.198036
186815597,44.74651,-93.194928
186815823,44.7561606,-93.2481728
186815860,44.7573826,-93.2381774
186815873,44.760189,-93.233674
186815879,44.764235,-93.229407
186815887,44.7652583,-93.2267537
186815897,44.7655476,-93.2242597
186815899,44.7658395,-93.2219475
186816013,44.8152446,-93.1997133
186816104,44.780178,-93.254909
186816112,44.7661727,-93.2778418
186816446,44.768506,-93.213481
186816467,44.7467101,-93.1904317
186816474,44.7474188,-93.1899918
186816498,44.7854641,-93.2158394
186816502,44.769838,-93.227329
186816506,44.76843,-93.227203
186816554,44.764047,-93.283011
186816556,44.7639575,-93.2778377
186816564,44.749618,-93.225471
186816571,44.7487867,-93.2257505
186816584,44.7723465,-93.2937157
186816596,44.77944,-93.293925
186816606,44.776609,-93.297257
186816942,44.756151,-93.279834
186816950,44.7533304,-93.2800883
186816951,44.75991,-93.281149
186816953,44.759186,-93.281095
186817041,44.815867,-93.200851
186817045,44.815317,-93.201491
186817047,44.814988,-93.20177
186817067,44.749376,-93.263012
186817105,44.784612,-93.200246
186817110,44.780714,-93.256398
186817112,44.780717,-93.257476
186817189,44.762553,-93.293456
186817591,44.769912,-93.223967
186817596,44.769537,-93.222609
186817631,44.747148,-93.203539
186817655,44.7550855,-93.2132744
186817698,44.758292,-93.2689697
186818613,44.820758,-93.196905
186819076,44.7863997,-93.2158399
186819078,44.7864158,-93.2180535
186819301,44.780662,-93.185776
186819703,44.770525,-93.30696
186819721,44.77004,-93.314975
186819728,44.769196,-93.317378
186819736,44.767899,-93.322478
186819737,44.767913,-93.323806
186819744,44.758002,-93.315637
186820232,44.764443,-93.186866
186820318,44.7692368,-93.2356188
186820480,44.757406,-93.299682
186820486,44.756147,-93.299244
186820528,44.751498,-93.298921
186820532,44.7574,-93.30033
186820544,44.7585198,-93.2994932
186820567,44.767429,-93.208871
186820827,44.7686658,-93.3237634
186820833,44.78047,-93.205733
186820904,44.75976,-93.299566
186820990,44.80228,-93.189193
186821057,44.801361,-93.186954
186821442,44.799469,-93.236434
186821443,44.799754,-93.235525
186821470,44.763076,-93.228006
186821479,44.762436,-93.226267
186821496,44.760107,-93.225173
186821499,44.804078,-93.242721
186821579,44.752733,-93.229847
186821611,44.814992,-93.196859
186821616,44.815837,-93.202723
186821628,44.8172413,-93.2069307
186821632,44.8174669,-93.2077716
186821644,44.764775,-93.309537
186821740,44.791181,-93.232564
186821754,44.791004,-93.237911
186821761,44.753672,-93.271728
186821785,44.81468,-93.189294
186821842,44.7683043,-93.3142746
186821895,44.785468,-93.224402
186821903,44.785957,-93.227192
186821956,44.748327,-93.190545
186821979,44.746502,-93.191697
186822054,44.7584906,-93.2096091
186822102,44.805581,-93.211226
186822104,44.8046722,-93.211238
186822354,44.771538,-93.265659
186822377,44.780407,-93.227177
186822423,44.778479,-93.225944
186822503,44.781775,-93.251221
186822507,44.780748,-93.251261
186822509,44.7800667,-93.2512732
186822707,44.769415,-93.314629
186822720,44.767471,-93.317696
186822881,44.805565,-93.207735
186823177,44.759268,-93.201743
186823178,44.7593163,-93.2006028
186823187,44.76,-93.233291
186823241,44.759641,-93.223865
186823245,44.758056,-93.186788
186823298,44.81224,-93.200263
186823386,44.7648347,-93.2778443
186823491,44.780209,-93.22265
186823527,44.808724,-93.198369
186823657,44.7624957,-93.226141
186823788,44.780747,-93.249967
186823789,44.7800657,-93.2499792
186824388,44.7741583,-93.2966655
186824461,44.8013108,-93.219906
186824462,44.801225,-93.21795
186824585,44.754014,-93.300612
186824589,44.754118,-93.302073
186824597,44.781404,-93.221758
186824657,44.777495,-93.227204
186824678,44.7515743,-93.1979048
186824712,44.757377,-93.275531
186824726,44.756005,-93.29982
186824743,44.810923,-93.194002
186824745,44.811355,-93.194003
186824792,44.7748394,-93.2340546
186824794,44.7748051,-93.2352183
186824849,44.7730672,-93.2986601
186824962,44.77816,-93.271091
186824994,44.7720786,-93.2367359
186825006,44.758301,-93.29479
186825119,44.749053,-93.307581
186825122,44.748705,-93.306277
186825124,44.749644,-93.2965872
186825355,44.782154,-93.237906
186825357,44.7821629,-93.2390474
186825466,44.768416,-93.306299
186825807,44.7787918,-93.242243
186825917,44.82358,-93.188558
186825919,44.823582,-93.192853
186826025,44.784174,-93.215841
186826100,44.759904,-93.19084
186826108,44.760572,-93.18682
186826154,44.778919,-93.248162
186826156,44.778917,-93.25117
186826236,44.797796,-93.189413
186826280,44.760448,-93.273136
186826511,44.7763397,-93.2481732
186826518,44.7763283,-93.251188
186826796,44.763566,-93.247973
186826816,44.76068,-93.252271
186827060,44.7561752,-93.2490021
186827072,44.7692191,-93.2571831
186827075,44.768029,-93.256834
186827078,44.819119,-93.194452
186827094,44.816402,-93.195759
186827333,44.79083,-93.188932
186827343,44.791673,-93.187951
186827345,44.7922,-93.187747
186827350,44.764746,-93.267673
186827351,44.764738,-93.266972
186827396,44.748248,-93.219469
186827397,44.784639,-93.237907
186827672,44.762204,-93.263033
186827715,44.781772,-93.224321
186827781,44.813889,-93.193908
186827784,44.81325,-93.194059
186828126,44.777377,-93.23853
186828132,44.7771831,-93.2369868
186828552,44.782371,-93.186557
186828554,44.781111,-93.186636
186828618,44.79868,-93.21165
186828650,44.7514733,-93.2521755
186828713,44.7868,-93.283234
186828723,44.7574267,-93.2878038
186828745,44.7574267,-93.2960097
186828749,44.757448,-93.293609
186828932,44.7937355,-93.2179927
186828968,44.748239,-93.194538
186828983,44.819139,-93.206035
186828999,44.7535409,-93.277905
186829002,44.7465011,-93.2781327
186829236,44.750322,-93.238091
186829259,44.749113,-93.230794
186829261,44.746435,-93.230478
186829490,44.753227,-93.211933
186829491,44.753682,-93.211934
186829516,44.762815,-93.289516
186829518,44.762673,-93.290451
186829671,44.7571512,-93.2461358
186829682,44.7597909,-93.2428256
186829684,44.760221,-93.241632
186829690,44.76035,-93.240326
186829713,44.8045372,-93.2397838
186829717,44.8038288,-93.2379648
186829770,44.75836,-93.220563
186829772,44.758073,-93.220246
186829828,44.767878,-93.265793
186829844,44.761124,-93.264944
186829857,44.75953,-93.267166
186829861,44.759142,-93.267595
186829872,44.75755,-93.266724
186829895,44.7537242,-93.2664281
186830062,44.7751718,-93.2778167
186830066,44.7751824,-93.2787333
186830125,44.784178,-93.188531
186830252,44.754723,-93.233991
186830408,44.8169069,-93.2014583
186830740,44.784626,-93.221881
186830885,44.795433,-93.252306
186831440,44.753479,-93.328056
186831477,44.751528,-93.244452
186831725,44.798619,-93.225065
186831790,44.759263,-93.278894
186831825,44.772461,-93.221341
186831917,44.785727,-93.201189
186831935,44.784318,-93.198376
186831978,44.7784518,-93.2786156
186831979,44.7771296,-93.2780848
186831981,44.7769497,-93.2780175
186831983,44.7766312,-93.2779218
186831985,44.7679387,-93.2778378
186831987,44.76041,-93.277485
186831995,44.7577,-93.277512
186832061,44.799186,-93.20333
186832114,44.813203,-93.192519
186832125,44.814371,-93.19672
186832134,44.812359,-93.204428
186832142,44.8118109,-93.2077364
186832220,44.769988,-93.293734
186832237,44.7814336,-93.2686199
186832257,44.7857308,-93.2512832
186832261,44.787223,-93.248081
186832269,44.7897062,-93.2434214
186832284,44.798739,-93.234578
186832292,44.805071,-93.228597
186832345,44.799419,-93.211207
186832350,44.7978554,-93.2116758
186832353,44.795854,-93.2117193
186832645,44.791529,-93.190351
186832756,44.791472,-93.187203
186832762,44.792058,-93.189235
186832937,44.76122,-93.307505
186833239,44.769722,-93.317712
186833269,44.802047,-93.214191
186833664,44.819124,-93.196581
186833666,44.818575,-93.196583
186833920,44.777612,-93.325914
186833981,44.777404,-93.326006
186834037,44.7767357,-93.2786603
186834075,44.7729831,-93.2336528
186834243,44.808246,-93.238431
186834250,44.802892,-93.237335
186834348,44.806347,-93.2424
186834388,44.747221,-93.198009
186834457,44.800048,-93.230527
186834555,44.754202,-93.215259
186834568,44.78089,-93.248174
186834659,44.758699,-93.195054
186834748,44.750415,-93.311478
186834762,44.748624,-93.3099
186834764,44.748645,-93.308707
186834784,44.749528,-93.310034
186834788,44.74955,-93.30863
186834960,44.761227,-93.203644
186834967,44.7602267,-93.2026328
186834989,44.753222,-93.204752
186835126,44.797959,-93.199848
186835198,44.7525154,-93.2869372
186835483,44.793409,-93.185843
186835519,44.790528,-93.191382
186835536,44.792959,-93.18596
186835576,44.8052827,-93.2337859
186835705,44.774287,-93.32515
186835731,44.779937,-93.22143
186835817,44.778928,-93.233003
186835848,44.758311,-93.296022
186835858,44.7544747,-93.2473292
186835865,44.752068,-93.244641
186835866,44.751722,-93.244165
186835872,44.7483054,-93.238124
186835881,44.747104,-93.23575
186835888,44.74649,-93.23435
186835896,44.7464306,-93.2256644
186835901,44.7465019,-93.2177933
186835905,44.746487,-93.187007
186835951,44.7511781,-93.2965245
186835966,44.7515019,-93.2961383
186835970,44.750733,-93.296873
186835974,44.750739,-93.2985244
186836006,44.813102,-93.199276
186836685,44.796937,-93.228764
186836686,44.79709,-93.228544
186836712,44.798829,-93.234752
186836845,44.7869569,-93.2029892
186836896,44.753679,-93.270844
186837081,44.7616001,-93.2480547
186837108,44.7611713,-93.2668189
186837114,44.760838,-93.267747
186837132,44.762066,-93.275752
186837270,44.79783,-93.206227
186837271,44.797836,-93.207845
186837287,44.797872,-93.217962
186837571,44.777041,-93.205583
186838023,44.810925,-93.192646
186838073,44.802118,-93.186519
186838171,44.7901508,-93.2180037
186838176,44.801806,-93.217947
186838178,44.8047819,-93.2179421
186838179,44.8121067,-93.217912
186838214,44.816925,-93.217871
186838444,44.767427,-93.313958
186838476,44.757657,-93.313415
186838478,44.756667,-93.313268
186838480,44.755614,-93.313262
186838543,44.7499615,-93.2344357
186838640,44.788288,-93.261124
186838824,44.819113,-93.192385
186838825,44.819126,-93.198296
186838827,44.81913,-93.201131
186838831,44.8205544,-93.2097615
186838871,44.7763952,-93.2332739
186838910,44.787481,-93.191725
186838917,44.787077,-93.190756
186839039,44.7521953,-93.2878605
186839087,44.765958,-93.289349
186839089,44.7608658,-93.2896172
186839126,44.8043502,-93.2335391
186839142,44.7598458,-93.2762345
186839487,44.7645418,-93.3139684
186839489,44.75916,-93.328074
186839848,44.761888,-93.26334
186839852,44.763421,-93.262302
186839897,44.7699725,-93.2686476
186839908,44.767897,-93.269148
186839992,44.7783217,-93.257907
186840048,44.7884209,-93.2079457
186840053,44.7663765,-93.2795731
186840106,44.803725,-93.245601
186840130,44.7748387,-93.2371021
186840134,44.788785,-93.262275
186840135,44.788779,-93.26112
186840200,44.746515,-93.258252
186840206,44.755616,-93.314012
186840214,44.756643,-93.314018
186840219,44.747082,-93.22434
186840299,44.789745,-93.237106
186840310,44.766879,-93.226154
186840333,44.784734,-93.248125
186840430,44.7568225,-93.2952541
186840474,44.824413,-93.196268
186840582,44.8260379,-93.1885522
186840590,44.822077,-93.188462
186840592,44.798824,-93.191145
186840650,44.7901113,-93.1874829
186840681,44.757927,-93.265561
186840789,44.76538,-93.211802
186841120,44.7767441,-93.222635
186841128,44.778282,-93.220834
186841138,44.780807,-93.220676
186841156,44.789284,-93.190037
186841168,44.78929,-93.191682
186841852,44.7501745,-93.1878178
186841874,44.78826,-93.19131
186841931,44.787538,-93.226795
186841999,44.798552,-93.187346
186842022,44.781172,-93.187516
186842333,44.81639,-93.192343
186842334,44.814689,-93.192437
186842335,44.813739,-93.192489
186842339,44.812784,-93.192551
186842347,44.810034,-93.192687
186842351,44.808499,-93.1927
186842387,44.797846,-93.197396
186842413,44.7865834,-93.2271905
186842570,44.772689,-93.269966
186842644,44.758569,-93.1991444
186842687,44.807465,-93.237335
186842696,44.795492,-93.191901
186842699,44.778755,-93.232144
186842794,44.7555033,-93.2380058
186842796,44.753171,-93.238041
186842798,44.752861,-93.238046
186842801,44.74646,-93.238157
186842933,44.7821629,-93.208716
186842952,44.779532,-93.204331
186842967,44.806497,-93.210088
186842998,44.77147,-93.221667
186843002,44.771363,-93.221202
186843014,44.770723,-93.219
186843207,44.8054312,-93.2368543
186843428,44.780885,-93.264403
186843433,44.780311,-93.265607
186843495,44.815991,-93.209518
186843520,44.753045,-93.240439
186843521,44.752956,-93.2392754
186843547,44.75313,-93.234122
186843565,44.758014,-93.319462
186843579,44.757755,-93.32011
186843803,44.771698,-93.222466
186843811,44.771029,-93.221433
186843945,44.755779,-93.32801
186844064,44.7608556,-93.2304958
186844313,44.780443,-93.203314
186844336,44.749291,-93.215723
186844337,44.747367,-93.216421
186844637,44.7472681,-93.2116698
186844655,44.78035,-93.264066
186844732,44.7647263,-93.3193919
186845027,44.778276,-93.204814
186845156,44.75762,-93.328039
186845713,44.75337,-93.219676
186845731,44.769536,-93.324601
186845735,44.769523,-93.32282
186845736,44.7694474,-93.3223891
186845746,44.803465,-93.236911
186845777,44.798958,-93.241563
186845787,44.799705,-93.239833
186845792,44.79814,-93.24743
186845794,44.797262,-93.247428
186846012,44.7772559,-93.2173815
186846051,44.818157,-93.222736
186846069,44.8093858,-93.2189996
186846095,44.7793221,-93.217169
186846189,44.767787,-93.292285
186846470,44.8337644,-93.1924708
186846477,44.8362602,-93.197503
186846640,44.7505412,-93.2285385
186846686,44.8122265,-93.2017196
186846693,44.811689,-93.203823
186846820,44.7822495,-93.2663798
186846832,44.7845359,-93.2547134
186846841,44.7874428,-93.248079
186846861,44.7961419,-93.2378027
186846871,44.80516,-93.228807
186846914,44.786081,-93.204294
186847291,44.767048,-93.316082
186847297,44.7677043,-93.312913
186847298,44.7680097,-93.3117845
186847322,44.7665464,-93.3163856
186847369,44.795064,-93.224114
186847386,44.795695,-93.224113
186847429,44.745931,-93.234623
186847516,44.753952,-93.247533
186847528,44.7520112,-93.2451875
186847602,44.773602,-93.250783
186847604,44.772189,-93.25059
186847608,44.771442,-93.250589
186847847,44.787194,-93.238731
186848864,44.7524865,-93.2594758
186848868,44.8123916,-93.2017237
186848954,44.8045251,-93.1995046
186850003,44.787298,-93.261133
186850045,44.785394,-93.255181
